estimated_delivery_days,order_total_value,avg_freight_value,n_items,payment_installments,purchase_month,purchase_day_of_week,customer_state,primary_seller_state,primary_product_category,payment_type,is_delayed
28.267280092592596,27.0,15.23,1,2.0,3,2,RS,SP,telefonia,credit_card,0
39.234976851851854,184.55,44.56,1,3.0,3,5,MG,SP,moveis_escritorio,credit_card,0
27.06827546296296,658.43,29.43,1,8.0,10,1,CE,PR,relogios_presentes,credit_card,0
27.371921296296296,188.6,15.3,2,2.0,10,4,MG,RJ,automotivo,credit_card,0
19.401516203703704,86.15,11.15,1,3.0,3,3,SP,SP,utilidades_domesticas,credit_card,0
25.02224537037037,115.5,21.5,1,5.0,1,4,ES,SP,utilidades_domesticas,credit_card,0
26.08335648148148,97.79,19.79,1,1.0,10,1,BA,SP,pet_shop,credit_card,0
19.507650462962964,154.38,34.38,1,1.0,3,5,RJ,SP,utilidades_domesticas,credit_card,0
23.239652777777778,133.68,12.96,2,6.0,5,1,MG,SP,beleza_saude,credit_card,0
20.399444444444445,431.58,13.86,3,8.0,5,4,PR,SP,utilidades_domesticas,credit_card,0
20.15284722222222,301.28,13.64,2,6.0,8,0,SP,SP,papelaria,credit_card,0
13.442800925925926,59.64,9.74,1,1.0,11,4,SP,SP,utilidades_domesticas,credit_card,0
25.186550925925925,111.76,16.884999999999998,2,1.0,10,2,BA,SP,esporte_lazer,boleto,0
44.642291666666665,184.26,24.27,1,1.0,7,4,RJ,SC,esporte_lazer,boleto,0
34.29386574074074,39.09,17.19,1,1.0,10,0,RS,SP,esporte_lazer,boleto,0
22.379178240740742,143.48000000000002,13.49,1,3.0,4,6,SP,SP,cool_stuff,credit_card,0
26.42770833333333,173.49,17.93,3,2.0,5,1,RS,SP,utilidades_domesticas,credit_card,0
26.517847222222223,99.14,19.15,1,1.0,5,2,RS,SP,moveis_decoracao,credit_card,0
34.04230324074074,38.64,11.74,1,2.0,2,2,SP,SP,informatica_acessorios,credit_card,0
11.483460648148148,98.62,9.44,1,1.0,11,6,SP,SP,utilidades_domesticas,credit_card,0
24.08258101851852,475.97,17.97,1,10.0,5,0,MG,SP,beleza_saude,credit_card,0
29.039953703703706,152.28,19.28,1,4.0,11,2,PE,SP,relogios_presentes,credit_card,1
19.10332175925926,131.44,16.44,1,1.0,11,1,SP,SP,esporte_lazer,boleto,0
19.361377314814813,31.75,11.85,1,1.0,7,2,SP,SP,eletrodomesticos,credit_card,0
23.57512731481481,80.11000000000001,14.21,1,5.0,10,4,SP,MG,bebes,credit_card,0
11.41582175925926,28.96,12.48,1,2.0,8,6,SP,SP,esporte_lazer,credit_card,0
16.422685185185184,65.67,11.77,1,1.0,4,0,PR,PR,livros_interesse_geral,credit_card,0
20.046296296296298,45.0,15.1,1,1.0,3,4,MG,SP,beleza_saude,credit_card,0
44.15797453703704,115.45,16.45,1,1.0,7,5,RJ,MG,bebes,credit_card,0
11.453391203703704,19.39,7.39,1,1.0,3,5,SP,SP,beleza_saude,credit_card,0
27.074525462962963,50.53,25.63,1,1.0,1,0,SP,GO,dvds_blu_ray,boleto,0
17.29954861111111,41.69,15.29,1,1.0,7,5,RS,SC,utilidades_domesticas,credit_card,0
15.230543981481482,151.70000000000002,22.21,1,1.0,7,5,MG,SP,automotivo,boleto,0
18.045810185185186,53.55,11.785,2,4.0,10,3,SP,SP,bebes,credit_card,0
29.624502314814816,40.69,15.79,1,1.0,10,1,BA,SP,papelaria,boleto,1
21.203611111111112,158.45,13.45,1,2.0,5,1,SP,SP,relogios_presentes,credit_card,0
25.08613425925926,64.09,14.1,1,1.0,1,6,SP,MG,esporte_lazer,credit_card,0
23.33738425925926,64.22,19.23,1,1.0,7,1,PA,SP,perfumaria,credit_card,0
36.26226851851852,2827.0,28.0,1,10.0,5,1,PR,RJ,esporte_lazer,credit_card,0
29.12459490740741,140.73000000000002,18.11,1,1.0,8,5,RJ,SP,cama_mesa_banho,credit_card,0
19.10935185185185,63.62,8.72,1,1.0,1,5,SP,SP,tablets_impressao_imagem,boleto,0
26.54825231481481,227.27,22.27,1,6.0,7,2,RS,SP,cama_mesa_banho,credit_card,0
29.489247685185184,162.42000000000002,16.21,2,15.0,1,5,GO,SP,moveis_decoracao,credit_card,0
31.111979166666668,71.14,14.15,1,1.0,6,3,GO,SP,perfumaria,voucher,0
30.597951388888887,163.49,14.49,1,3.0,5,0,MG,SP,perfumaria,credit_card,0
22.361944444444443,232.47,13.589999999999998,3,8.0,4,6,SP,MG,utilidades_domesticas,credit_card,0
35.58769675925926,94.88,24.98,1,2.0,3,1,PA,RJ,perfumaria,credit_card,0
22.682743055555555,46.2,18.3,1,1.0,7,6,RS,SP,beleza_saude,boleto,0
31.22483796296296,591.54,40.55,1,8.0,5,3,RS,MG,informatica_acessorios,credit_card,0
24.240891203703704,200.16,19.15,1,2.0,4,3,PR,RS,informatica_acessorios,credit_card,0
50.08447916666667,168.59,14.296666666666669,3,3.0,3,1,RN,SP,livros_interesse_geral,credit_card,0
25.29842592592593,114.77,14.87,1,2.0,4,4,SC,SP,brinquedos,credit_card,0
22.65230324074074,60.1,15.1,1,1.0,1,1,MG,SP,malas_acessorios,boleto,0
45.39451388888889,408.97,59.0,1,8.0,6,4,PI,SP,perfumaria,credit_card,0
34.12828703703704,164.15,16.25,1,2.0,3,4,MG,SP,consoles_games,credit_card,1
21.45650462962963,349.7,14.85,2,6.0,7,1,PR,PR,esporte_lazer,credit_card,0
17.62059027777778,250.48,10.49,1,1.0,12,4,SP,SP,informatica_acessorios,boleto,0
11.200462962962964,21.04,7.39,1,1.0,5,4,SP,SP,eletronicos,credit_card,0
20.19918981481481,53.37,13.37,1,1.0,6,4,SP,SP,cama_mesa_banho,credit_card,0
17.036273148148148,26.78,7.78,1,2.0,1,3,SP,SP,utilidades_domesticas,credit_card,0
28.62928240740741,689.4300000000001,19.44,1,4.0,2,3,MG,RJ,eletronicos,credit_card,0
15.494525462962963,218.62,8.72,1,3.0,12,0,SP,SP,automotivo,credit_card,1
36.6725462962963,70.8,20.8,1,1.0,2,2,MG,RS,bebes,boleto,0
16.196666666666665,159.76,9.86,1,1.0,1,1,SP,SP,papelaria,credit_card,0
25.50667824074074,57.48,12.48,1,5.0,1,4,SP,PR,esporte_lazer,credit_card,0
17.516585648148148,46.15,11.15,1,1.0,4,3,SP,SP,beleza_saude,boleto,0
21.49130787037037,178.8,19.0,1,3.0,3,3,SC,SP,malas_acessorios,credit_card,0
13.01957175925926,112.76,22.77,1,2.0,10,0,MG,MG,ferramentas_jardim,credit_card,0
25.184201388888887,55.06,22.16,1,1.0,7,5,MG,PR,beleza_saude,credit_card,0
39.45929398148148,325.62,18.12,1,6.0,4,6,RJ,SP,pet_shop,credit_card,0
25.513773148148147,162.25,47.25,1,1.0,3,3,RJ,GO,automotivo,credit_card,0
31.995613425925924,168.29000000000002,33.39,1,1.0,7,3,DF,SC,cama_mesa_banho,credit_card,0
51.44599537037037,56.86,10.96,1,1.0,1,0,SP,SP,moveis_decoracao,credit_card,0
17.041886574074073,168.32000000000002,9.26,2,1.0,4,6,SP,SP,cama_mesa_banho,boleto,0
23.004965277777774,29.69,12.79,1,1.0,4,5,SP,SP,automotivo,credit_card,0
22.63105324074074,374.59,25.59,1,4.0,7,6,PB,BA,informatica_acessorios,credit_card,0
26.23778935185185,415.02,116.02,1,6.0,5,4,SP,SC,automotivo,credit_card,0
24.32585648148148,36.22,18.23,1,1.0,4,0,RJ,SP,brinquedos,boleto,0
27.05633101851852,106.87,17.87,1,5.0,1,4,MG,SP,papelaria,credit_card,0
9.45324074074074,22.29,7.39,1,1.0,7,6,SP,SP,audio,credit_card,0
30.61481481481481,42.09,14.1,1,1.0,12,0,RS,SP,telefonia,boleto,0
20.524791666666665,372.72,73.72,1,3.0,11,2,DF,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,credit_card,0
14.178738425925928,148.79,9.79,1,3.0,2,0,SP,SP,automotivo,credit_card,0
27.26708333333333,45.17,9.27,1,1.0,2,0,SP,SP,eletrodomesticos,credit_card,0
15.29625,146.28,10.74,2,5.0,1,1,SP,SP,cama_mesa_banho,credit_card,0
24.35449074074074,254.98,35.08,1,8.0,5,0,RS,SP,cama_mesa_banho,credit_card,0
35.17925925925926,67.62,17.63,1,2.0,7,6,PE,SP,beleza_saude,credit_card,0
22.50261574074074,183.53,13.63,1,4.0,4,0,SP,SP,audio,credit_card,0
14.248657407407409,97.87,7.88,1,1.0,7,2,SP,SP,beleza_saude,boleto,0
23.87270833333333,114.84,16.94,1,8.0,2,6,PR,SP,eletronicos,credit_card,0
27.129178240740742,193.82,13.92,1,2.0,6,3,SP,SP,esporte_lazer,credit_card,0
18.50579861111111,35.71,8.72,1,1.0,3,5,SP,SP,telefonia,credit_card,0
20.570729166666663,44.0,15.1,1,1.0,8,1,SC,SP,cama_mesa_banho,boleto,0
16.377743055555555,69.31,9.41,1,1.0,3,1,SP,SP,moveis_decoracao,credit_card,0
28.01880787037037,144.07,15.07,1,1.0,1,2,MG,SP,relogios_presentes,credit_card,0
21.215451388888887,225.71,45.72,1,2.0,11,1,RJ,MG,ferramentas_jardim,credit_card,0
34.26444444444444,121.55,21.65,1,10.0,3,3,RJ,SP,cama_mesa_banho,credit_card,0
31.09818287037037,85.45,26.55,1,1.0,12,6,CE,SP,utilidades_domesticas,debit_card,1
16.283483796296295,56.77,7.78,1,3.0,12,6,SP,SP,brinquedos,credit_card,0
12.279097222222225,101.74,7.87,2,1.0,3,2,SP,SP,bebidas,credit_card,0
14.668761574074074,49.92,12.92,1,1.0,7,6,SP,SP,fraldas_higiene,credit_card,0
45.52994212962963,86.75,50.85,1,1.0,6,0,RN,SP,utilidades_domesticas,credit_card,0
32.53539351851852,181.37,47.47,1,1.0,1,4,RN,MG,informatica_acessorios,boleto,0
19.520902777777778,146.69,20.79,1,1.0,11,4,MG,SP,moveis_sala,boleto,0
30.61314814814815,32.379999999999995,12.48,1,1.0,1,5,SP,PR,eletronicos,credit_card,0
24.048148148148147,136.88,18.08,1,4.0,6,5,RJ,SP,brinquedos,credit_card,0
15.106435185185186,46.56,8.29,2,1.0,8,5,SP,SP,utilidades_domesticas,credit_card,0
15.505729166666669,317.07,23.87,1,1.0,7,1,SP,SP,climatizacao,boleto,0
9.072372685185185,99.23,23.33,1,4.0,8,6,RJ,MG,moveis_decoracao,credit_card,0
27.06528935185185,145.56,15.66,1,1.0,2,4,PR,RJ,perfumaria,boleto,0
19.47055555555556,191.75,12.75,1,4.0,11,4,SP,SP,relogios_presentes,credit_card,0
20.52943287037037,61.37,13.37,1,1.0,1,3,SP,SP,eletroportateis,boleto,0
20.31221064814815,195.28,14.29,1,8.0,1,4,SP,SP,cama_mesa_banho,credit_card,0
21.41060185185185,98.81,17.82,1,1.0,11,6,RJ,SP,beleza_saude,debit_card,1
29.087060185185184,98.56,15.33,1,1.0,1,0,SC,SP,informatica_acessorios,credit_card,0
27.06583333333333,63.49,19.59,1,1.0,11,2,PR,MG,malas_acessorios,credit_card,0
20.910717592592597,50.1,16.11,1,1.0,2,3,RJ,SP,cama_mesa_banho,boleto,1
16.238483796296297,162.04000000000002,12.14,1,8.0,4,5,SP,SP,cama_mesa_banho,credit_card,0
31.472395833333334,912.0,16.1,2,10.0,2,6,SP,PR,informatica_acessorios,credit_card,0
29.006909722222225,195.68,17.69,1,4.0,9,1,BA,SP,consoles_games,credit_card,0
17.358668981481483,36.49,11.74,1,3.0,3,6,SP,SP,moveis_decoracao,credit_card,0
34.086087962962964,133.98000000000002,19.08,1,1.0,2,2,MG,SP,cama_mesa_banho,credit_card,0
24.43866898148148,431.05,42.05,1,1.0,6,3,MG,SP,ferramentas_jardim,boleto,0
19.570960648148148,399.32,69.77,2,8.0,4,2,SP,SP,construcao_ferramentas_jardim,credit_card,0
34.075949074074074,377.56,48.84,2,7.0,3,3,SP,SP,moveis_decoracao,credit_card,0
13.070717592592592,142.26,9.26,1,1.0,11,1,SP,SP,relogios_presentes,credit_card,0
15.14195601851852,27.77,7.78,1,2.0,11,5,SP,SP,papelaria,credit_card,0
24.52984953703704,30.0,14.1,1,2.0,10,4,MG,SP,audio,credit_card,0
23.529016203703705,105.37,15.38,1,1.0,7,0,MG,SP,beleza_saude,boleto,0
11.71261574074074,79.22999999999999,9.24,1,2.0,7,2,SP,SP,utilidades_domesticas,credit_card,0
14.084791666666666,61.79,12.79,1,1.0,5,3,SP,SP,fashion_bolsas_e_acessorios,credit_card,1
21.52898148148148,188.34,18.44,1,9.0,5,3,SP,SC,ferramentas_jardim,credit_card,0
4.580798611111111,37.37,7.47,1,1.0,8,4,SP,SP,beleza_saude,boleto,0
19.299502314814816,93.1,11.85,2,1.0,2,2,SP,SP,bebes,credit_card,0
9.275671296296297,115.65,11.75,1,1.0,8,6,SP,SP,eletronicos,credit_card,0
14.396655092592592,129.04,9.04,1,1.0,8,6,SP,SP,consoles_games,boleto,0
40.06280092592593,35.42,14.52,1,1.0,2,2,RJ,MG,informatica_acessorios,credit_card,0
18.560104166666665,68.35,18.45,1,1.0,8,5,RJ,SP,cool_stuff,credit_card,0
34.19603009259259,217.96,27.42,2,10.0,5,4,RR,SP,beleza_saude,credit_card,0
20.35327546296296,154.4,15.1,4,8.0,9,2,MG,SP,cama_mesa_banho,credit_card,0
11.124039351851852,35.77,7.87,1,3.0,3,2,SP,SP,automotivo,credit_card,0
21.162094907407408,102.03,12.13,1,1.0,1,6,SP,SP,esporte_lazer,credit_card,0
24.39130787037037,119.66,13.76,1,1.0,12,5,SP,SP,cama_mesa_banho,boleto,0
27.17244212962963,41.11,14.11,1,4.0,4,1,RJ,SP,eletrodomesticos,credit_card,0
6.959189814814815,98.63,11.63,1,1.0,8,4,SP,SP,utilidades_domesticas,debit_card,1
30.45341435185185,170.14,20.24,1,10.0,6,0,RN,PE,informatica_acessorios,credit_card,0
24.070775462962963,233.33,9.33,1,8.0,5,5,SP,SP,beleza_saude,credit_card,0
16.13542824074074,604.62,15.62,1,6.0,10,1,SP,SP,relogios_presentes,credit_card,0
27.090185185185184,118.93,19.93,1,2.0,11,1,BA,SP,papelaria,credit_card,0
25.513148148148147,142.44,16.32,1,2.0,2,6,MG,RS,informatica_acessorios,credit_card,0
21.50043981481481,367.2,18.2,1,1.0,6,3,MG,SP,informatica_acessorios,credit_card,0
29.50574074074074,159.54,23.28,3,1.0,3,1,BA,SP,informatica_acessorios,boleto,0
20.94855324074074,72.15,14.16,1,2.0,2,3,DF,SP,pet_shop,credit_card,0
25.29365740740741,58.28,18.38,1,1.0,7,4,SP,SP,esporte_lazer,credit_card,0
21.05962962962963,146.07999999999998,17.38,1,1.0,9,1,RJ,MG,esporte_lazer,boleto,0
10.259189814814814,53.24,13.86,1,1.0,7,0,SP,SP,utilidades_domesticas,credit_card,0
18.48667824074074,138.92000000000002,18.92,1,1.0,3,2,SP,SP,beleza_saude,credit_card,0
18.385532407407407,67.36,13.46,1,3.0,3,2,SP,SP,ferramentas_jardim,credit_card,0
30.463738425925925,74.16,23.16,1,1.0,6,4,DF,SP,beleza_saude,boleto,0
32.416608796296295,45.0,15.1,1,1.0,1,2,SP,PR,esporte_lazer,credit_card,0
19.44266203703704,309.81,19.91,1,5.0,5,4,SP,RJ,perfumaria,credit_card,0
19.50609953703704,175.87,15.87,1,3.0,5,2,SP,RJ,beleza_saude,credit_card,0
34.32094907407407,123.85,23.85,1,1.0,7,0,MG,PR,informatica_acessorios,credit_card,0
26.536527777777778,123.18,23.28,1,4.0,3,5,RJ,SP,cama_mesa_banho,credit_card,1
29.17427083333333,70.53,25.63,1,7.0,11,5,CE,SP,brinquedos,credit_card,0
18.361886574074077,342.15,17.15,1,6.0,3,5,ES,SP,beleza_saude,credit_card,1
23.198356481481483,164.04,16.11,4,1.0,11,6,GO,SP,moveis_decoracao,boleto,0
20.10128472222222,844.98,31.99,1,1.0,8,2,ES,SP,telefonia_fixa,debit_card,0
10.331157407407408,73.39,7.39,1,5.0,3,6,SP,SP,papelaria,credit_card,1
35.40321759259259,107.99,18.0,1,8.0,1,0,SP,SP,cama_mesa_banho,credit_card,0
16.85480324074074,99.43,9.44,1,3.0,11,5,SP,SP,fashion_bolsas_e_acessorios,credit_card,1
16.337719907407408,75.08,15.18,1,1.0,10,0,RJ,SP,moveis_decoracao,credit_card,0
37.4480787037037,180.02,21.11,2,8.0,3,4,SE,MG,moveis_decoracao,credit_card,0
22.46291666666667,164.81,14.82,1,1.0,2,1,SP,SP,bebes,boleto,0
17.031944444444445,137.93,18.93,1,1.0,8,3,SP,MG,relogios_presentes,boleto,0
20.373252314814813,28.75,15.1,1,1.0,11,0,ES,SP,eletronicos,credit_card,0
33.39824074074074,64.23,18.23,1,1.0,3,2,RJ,SP,informatica_acessorios,boleto,1
25.20452546296296,618.94,18.95,1,6.0,11,4,GO,SP,relogios_presentes,credit_card,0
23.151284722222226,40.120000000000005,15.23,1,1.0,5,0,RJ,SP,informatica_acessorios,credit_card,1
24.993194444444445,131.26,21.26,1,10.0,9,5,RJ,SP,cama_mesa_banho,credit_card,0
39.46497685185185,504.33,27.83,1,10.0,4,5,PB,SP,beleza_saude,credit_card,0
27.21609953703704,263.03000000000003,34.67666666666667,3,8.0,1,1,PI,SP,cama_mesa_banho,credit_card,0
21.59715277777778,91.07,11.17,1,1.0,5,0,SP,SP,bebes,credit_card,0
16.266377314814815,111.92,12.96,2,1.0,7,4,SP,SP,esporte_lazer,credit_card,0
23.591631944444444,186.94,16.95,1,5.0,5,6,SP,SC,utilidades_domesticas,credit_card,0
24.35792824074074,363.12,23.22,1,1.0,3,6,SP,PR,esporte_lazer,credit_card,0
10.436458333333333,35.77,7.87,1,1.0,5,0,SP,SP,alimentos,credit_card,0
29.025844907407407,110.0,0.0,1,2.0,4,0,MG,SP,relogios_presentes,credit_card,0
20.07003472222222,616.94,17.94,1,5.0,11,4,DF,SP,relogios_presentes,credit_card,0
30.33359953703704,75.85,22.95,1,1.0,5,4,PR,SP,cama_mesa_banho,boleto,0
38.84320601851852,205.76,17.76,1,5.0,1,3,BA,SP,cool_stuff,credit_card,0
29.42641203703704,82.12,16.22,1,1.0,10,0,RS,SP,cama_mesa_banho,boleto,0
30.145208333333333,86.05000000000001,16.15,1,5.0,5,1,GO,SP,cama_mesa_banho,credit_card,0
30.242997685185184,80.63,16.64,1,8.0,7,1,SP,RS,telefonia_fixa,credit_card,0
22.054502314814812,437.59,17.69,1,1.0,5,0,RS,PR,instrumentos_musicais,boleto,0
19.51670138888889,94.4,9.41,1,3.0,12,4,SP,SP,beleza_saude,credit_card,0
13.729282407407409,87.18,28.68,1,1.0,2,3,SP,SP,agro_industria_e_comercio,credit_card,0
10.184039351851853,31.84,9.34,1,1.0,7,0,SP,SP,esporte_lazer,boleto,0
16.487951388888888,43.1,14.1,1,3.0,3,0,DF,SP,relogios_presentes,credit_card,0
51.19185185185185,164.15,39.15,1,3.0,6,4,RJ,GO,telefonia_fixa,credit_card,0
27.10261574074074,73.34,13.44,1,3.0,8,1,SP,SP,ferramentas_jardim,credit_card,0
34.25476851851852,185.61,25.61,1,1.0,5,4,PE,SP,beleza_saude,boleto,0
27.52898148148148,231.27,26.27,1,1.0,7,0,ES,SP,cama_mesa_banho,boleto,0
12.377453703703704,24.29,7.39,1,1.0,7,4,SP,SP,musica,credit_card,0
19.610636574074075,60.85,11.85,1,2.0,2,2,SP,SP,fashion_bolsas_e_acessorios,credit_card,0
17.142789351851853,319.63,59.73,1,10.0,9,6,SP,SP,pet_shop,credit_card,0
26.16537037037037,46.05,17.06,1,4.0,3,3,BA,SP,telefonia,credit_card,0
8.268518518518519,112.09,12.19,1,3.0,7,0,SP,SP,cama_mesa_banho,credit_card,0
32.561284722222226,201.89,31.99,1,1.0,8,3,SP,MG,moveis_sala,debit_card,0
22.050949074074072,114.04,21.14,1,8.0,2,0,MG,SP,cama_mesa_banho,credit_card,1
17.455810185185186,66.96,17.06,1,2.0,5,0,RS,RJ,beleza_saude,credit_card,0
17.336342592592594,132.88,16.54,2,1.0,8,4,SP,RJ,automotivo,credit_card,0
35.31892361111111,296.1,96.2,1,4.0,6,0,GO,MG,utilidades_domesticas,credit_card,0
34.63699074074074,64.0,14.1,1,2.0,8,1,RJ,SP,fashion_bolsas_e_acessorios,credit_card,0
25.154791666666668,31.75,11.85,1,3.0,12,4,SP,SP,informatica_acessorios,credit_card,0
23.20324074074074,34.0,15.1,1,1.0,2,1,RS,PR,eletronicos,credit_card,0
31.398391203703703,300.87,34.32,1,10.0,7,0,CE,SP,cama_mesa_banho,credit_card,0
19.65597222222222,34.0,14.1,1,1.0,11,2,SP,RJ,cama_mesa_banho,credit_card,0
44.22784722222222,62.14,34.15,1,1.0,2,4,RO,SP,telefonia,credit_card,0
26.590115740740742,194.1,15.0,1,1.0,2,1,RS,SP,perfumaria,boleto,0
38.37659722222222,70.46,15.24,2,4.0,6,4,RJ,MG,cool_stuff,credit_card,0
15.646909722222222,126.69,8.09,1,1.0,12,1,SP,SP,fashion_bolsas_e_acessorios,boleto,0
20.416909722222226,65.39,11.4,1,1.0,7,0,SP,SP,livros_tecnicos,credit_card,0
18.134814814814813,106.5,16.6,1,1.0,3,4,SP,MG,papelaria,credit_card,0
19.143379629629628,567.6,18.6,1,3.0,2,5,RJ,SP,instrumentos_musicais,credit_card,1
27.86328703703704,65.17,15.17,1,1.0,12,4,SP,MG,consoles_games,boleto,0
28.092280092592592,77.6,22.7,1,7.0,2,0,PB,SP,utilidades_domesticas,credit_card,0
18.27866898148148,205.51,25.61,1,1.0,8,4,SP,PE,informatica_acessorios,boleto,0
25.17818287037037,145.12,17.66,2,1.0,1,4,PE,SP,flores,credit_card,0
13.036689814814816,98.97,8.98,1,1.0,3,4,SP,SP,beleza_saude,credit_card,0
23.382337962962964,56.6,16.6,1,3.0,10,0,SP,SP,cama_mesa_banho,credit_card,0
20.51390046296296,190.09,60.14,1,4.0,8,1,MG,SP,casa_construcao,credit_card,0
16.33240740740741,313.6,24.6,1,4.0,5,6,SP,MG,papelaria,credit_card,0
24.59866898148148,423.13,54.13,1,1.0,4,5,SP,SC,ferramentas_jardim,boleto,0
26.08306712962963,168.36,38.46,1,10.0,11,4,SP,MT,perfumaria,credit_card,0
9.31855324074074,2065.77,29.59,3,1.0,6,1,SP,SP,pcs,boleto,0
47.054907407407406,1482.42,45.42,1,4.0,10,1,AP,BA,pcs,credit_card,0
24.17064814814815,72.96000000000001,20.85,1,1.0,11,5,PR,SP,utilidades_domesticas,credit_card,1
15.317766203703703,42.77,7.78,1,4.0,8,6,SP,SP,beleza_saude,credit_card,0
33.21140046296296,623.7,34.84,5,10.0,6,2,SE,SP,eletronicos,credit_card,0
22.668125,106.88,16.88,1,2.0,10,1,MG,SP,cama_mesa_banho,credit_card,0
29.46954861111111,98.56,18.66,1,2.0,7,5,ES,SP,casa_construcao,credit_card,0
8.364895833333334,57.6,7.61,1,1.0,7,6,SP,SP,eletronicos,credit_card,0
8.256145833333333,86.6,8.4,2,1.0,7,2,SP,SP,cama_mesa_banho,credit_card,0
42.35665509259259,311.59,13.59,1,4.0,2,1,SP,SP,esporte_lazer,credit_card,0
22.370729166666667,98.14,19.14,1,7.0,4,0,SP,RS,eletronicos,credit_card,1
19.328900462962963,92.44,17.44,1,1.0,5,2,SP,SP,moveis_decoracao,credit_card,0
25.200648148148147,81.17999999999999,14.1,2,1.0,1,5,ES,SP,telefonia,credit_card,0
27.302453703703705,181.33,7.925,2,1.0,3,0,SP,SP,informatica_acessorios,boleto,0
26.143877314814816,147.52,13.52,1,3.0,3,4,SP,SP,utilidades_domesticas,credit_card,0
20.342569444444443,78.52,14.62,1,1.0,3,2,SP,SC,market_place,boleto,0
21.457303240740742,163.22,17.27,1,2.0,10,6,GO,SP,beleza_saude,credit_card,0
23.00896990740741,42.59,12.69,1,1.0,1,6,SP,SP,utilidades_domesticas,credit_card,0
46.06394675925926,173.88,23.98,1,2.0,5,2,BA,PE,informatica_acessorios,credit_card,0
25.165497685185183,211.31,24.11,1,10.0,8,3,RS,SP,eletrodomesticos,credit_card,0
18.48050925925926,75.59,13.79,1,3.0,3,2,SP,SP,cama_mesa_banho,credit_card,0
13.19636574074074,117.96,7.64,1,1.0,5,4,SP,SP,beleza_saude,boleto,0
27.217916666666667,72.05,22.06,1,1.0,4,3,BA,SP,pet_shop,credit_card,0
14.528125,211.16,42.16,1,1.0,7,0,SC,RS,utilidades_domesticas,credit_card,0
28.46431712962963,44.42,14.52,1,4.0,1,2,RJ,SP,bebes,credit_card,0
38.81510416666666,76.66,17.66,1,7.0,2,3,RS,SP,papelaria,credit_card,0
21.26677083333333,49.09,14.1,1,1.0,2,3,ES,SP,telefonia,credit_card,0
22.25730324074074,69.81,11.91,1,6.0,10,2,SP,SP,beleza_saude,credit_card,0
35.389583333333334,120.97,21.01,1,9.0,4,6,SP,SP,moveis_escritorio,credit_card,0
30.219988425925926,407.74,22.74,1,2.0,4,4,DF,PR,perfumaria,credit_card,0
23.3,367.27,37.37,1,6.0,10,6,MG,MG,ferramentas_jardim,credit_card,0
52.403645833333336,144.0,31.0,1,1.0,1,5,PE,PR,esporte_lazer,boleto,0
17.618703703703705,90.19,25.29,1,1.0,9,0,SP,MG,cool_stuff,credit_card,0
20.54952546296296,35.72,8.72,1,3.0,2,0,SP,SP,moveis_decoracao,credit_card,0
31.46329861111111,188.4,28.5,1,2.0,2,5,MS,SC,utilidades_domesticas,credit_card,0
21.39605324074074,60.86,17.06,1,3.0,3,1,BA,SP,fashion_bolsas_e_acessorios,credit_card,0
13.707233796296295,102.82,7.92,1,10.0,6,0,SP,SP,brinquedos,credit_card,0
31.14457175925926,196.57,21.67,1,3.0,3,3,RS,GO,malas_acessorios,credit_card,0
26.43474537037037,585.32,36.32,1,10.0,6,2,GO,SP,agro_industria_e_comercio,credit_card,0
25.19207175925926,723.0,47.01,1,3.0,7,6,MT,PR,cine_foto,credit_card,0
35.46275462962963,1347.96,24.96,1,8.0,2,2,RS,SP,relogios_presentes,credit_card,0
34.44863425925926,197.25,28.13,3,2.0,8,4,CE,SP,brinquedos,credit_card,0
11.578101851851851,35.39,7.39,1,1.0,3,4,SP,SP,ferramentas_jardim,boleto,0
23.01068287037037,37.31,19.32,1,3.0,3,5,ES,SP,cama_mesa_banho,credit_card,1
27.4859375,79.50999999999999,19.61,1,1.0,6,1,SP,SC,cama_mesa_banho,voucher,0
21.18171296296296,147.64,17.65,1,1.0,4,6,RJ,SP,cool_stuff,boleto,0
25.612824074074076,167.22,57.32,1,3.0,3,5,RN,SP,brinquedos,credit_card,0
18.279502314814813,42.69,12.69,1,1.0,10,2,SP,SP,casa_conforto,credit_card,0
31.371087962962964,65.8,20.8,1,1.0,4,3,BA,SP,relogios_presentes,voucher,0
32.567766203703705,91.27,16.28,1,9.0,2,3,ES,SP,cama_mesa_banho,credit_card,0
14.459826388888889,32.77,7.78,1,1.0,1,3,SP,SP,telefonia,boleto,0
29.309178240740746,109.16,21.49,1,4.0,4,1,RN,RJ,relogios_presentes,credit_card,0
39.461539351851854,549.47,99.48,1,1.0,4,4,RJ,SP,cool_stuff,boleto,0
29.13259259259259,208.2,19.2,1,1.0,5,6,SC,SP,perfumaria,credit_card,0
30.40224537037037,48.48,20.8,1,2.0,2,0,TO,SC,esporte_lazer,credit_card,0
26.083541666666665,74.59,14.59,1,1.0,3,1,RJ,SP,telefonia_fixa,credit_card,0
26.179675925925928,285.1,35.11,1,5.0,12,2,MG,RJ,esporte_lazer,credit_card,0
27.26849537037037,127.05,23.05,1,2.0,2,2,RS,SP,industria_comercio_e_negocios,credit_card,1
19.073032407407407,33.84,14.1,1,1.0,11,4,RJ,SP,informatica_acessorios,boleto,1
